,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
4548,BMW,137897,135,diesel,grey,suv,False,False,False,True,False,False,True,126
4549,BMW,123622,190,diesel,silver,suv,True,True,True,True,True,True,True,139
4550,BMW,132485,135,diesel,white,suv,True,True,False,False,False,False,True,131
4551,Mitsubishi,82397,230,diesel,white,suv,True,True,True,True,False,True,True,224
4552,Subaru,194325,225,diesel,black,suv,True,True,True,False,True,False,True,133
4553,BMW,161321,120,diesel,grey,suv,True,True,False,True,False,False,True,132
4554,SEAT,154328,190,diesel,orange,suv,True,True,False,False,True,True,True,168
4555,Nissan,178770,105,diesel,black,suv,True,True,False,True,False,False,True,116
4556,Nissan,181134,100,diesel,grey,suv,True,False,False,True,True,False,True,113
4557,Suzuki,124726,280,diesel,black,suv,True,True,True,True,True,True,True,197
4558,Mitsubishi,132847,190,diesel,black,suv,True,True,True,True,True,False,True,186
4559,Nissan,134886,120,diesel,silver,suv,True,True,False,False,True,False,True,123
4560,SEAT,118606,190,diesel,white,suv,True,True,False,True,False,False,True,191
4561,Nissan,164558,160,diesel,black,suv,False,True,False,True,False,False,True,135
4562,BMW,130911,135,diesel,silver,suv,True,True,False,True,True,False,True,129
4563,Nissan,123006,100,diesel,black,suv,False,False,False,False,False,False,True,111
4564,BMW,138536,160,diesel,blue,suv,True,True,True,False,True,False,True,94
4565,Renault,169901,135,diesel,black,suv,True,True,True,True,True,True,True,133
4566,Nissan,140623,100,diesel,grey,suv,False,True,False,False,True,True,True,114
4567,BMW,191586,120,diesel,silver,suv,True,True,False,True,True,False,True,126
4568,Mitsubishi,194722,225,diesel,black,suv,False,True,False,False,False,False,True,143
4569,BMW,192374,135,diesel,blue,suv,True,False,False,True,True,True,True,117
4570,Subaru,90300,155,diesel,blue,suv,True,True,False,True,True,False,True,162
4571,Mitsubishi,78041,160,diesel,black,suv,True,True,False,True,True,False,True,191
4572,SEAT,54433,140,diesel,white,suv,False,False,False,False,False,False,False,182
4573,Mitsubishi,158059,155,diesel,brown,suv,True,True,False,True,True,False,True,182
4574,Nissan,96784,105,diesel,black,suv,False,False,False,False,False,False,False,100
4575,Nissan,179979,160,diesel,blue,suv,True,True,True,False,True,False,True,119
4576,Mitsubishi,86420,190,diesel,black,suv,True,True,True,True,False,False,True,198
4577,Nissan,134058,105,diesel,white,suv,True,True,True,False,False,False,True,128
4578,BMW,190203,135,diesel,black,suv,False,False,False,True,True,False,True,130
4579,BMW,109113,190,diesel,white,suv,True,True,False,True,False,False,True,152
4580,BMW,192337,105,diesel,blue,suv,False,True,False,False,True,False,True,122
4581,SEAT,126567,120,diesel,grey,suv,True,True,True,True,True,True,True,173
4582,Nissan,61827,160,diesel,grey,suv,False,True,True,False,False,False,False,123
4583,Subaru,168655,155,diesel,black,suv,True,True,False,True,True,False,True,163
4584,Nissan,67975,100,diesel,brown,suv,True,True,False,False,False,False,True,116
4585,Mitsubishi,58873,190,diesel,grey,suv,True,True,True,True,True,False,True,196
4586,BMW,61193,100,diesel,grey,suv,True,True,False,False,True,False,True,109
4587,Nissan,168831,135,petrol,black,suv,False,True,True,False,False,False,True,100
4588,Nissan,173398,120,diesel,orange,suv,True,True,False,True,True,False,True,114
4589,Mitsubishi,59203,280,diesel,grey,suv,True,True,False,False,True,False,True,208
4590,Mitsubishi,286038,173,diesel,black,suv,True,True,True,False,True,True,True,96
4591,Nissan,121845,105,diesel,black,suv,True,True,False,False,True,False,True,124
4592,Nissan,135007,105,diesel,black,suv,False,False,False,False,False,False,True,77
4593,BMW,136958,135,diesel,silver,suv,False,True,True,True,True,True,True,142
4594,BMW,167739,140,diesel,blue,suv,True,True,False,False,False,False,True,142
4595,Nissan,203370,120,diesel,grey,suv,False,True,False,False,False,False,True,100
4596,Nissan,95667,100,diesel,brown,suv,False,True,True,True,False,False,True,118
4597,BMW,210624,190,diesel,black,suv,False,True,True,True,True,False,True,119
4598,Mitsubishi,62650,190,diesel,white,suv,True,True,False,True,True,True,True,213
4599,Nissan,222968,130,diesel,black,suv,False,False,False,False,False,False,True,109
4600,Nissan,47083,105,diesel,black,suv,True,True,False,True,True,False,True,148
4601,Nissan,111193,130,diesel,black,suv,True,False,True,True,False,False,True,117
4602,Subaru,200302,173,diesel,silver,suv,True,True,False,True,True,False,True,144
4603,BMW,181017,120,diesel,silver,suv,True,True,True,True,False,False,True,123
4604,BMW,167205,135,diesel,blue,suv,True,True,False,True,True,True,True,144
4605,Mitsubishi,68857,190,diesel,grey,suv,True,True,True,True,False,False,True,188
4606,Mitsubishi,215988,225,diesel,silver,suv,True,True,False,True,True,True,True,129
4607,BMW,138231,120,diesel,grey,suv,True,True,False,True,False,False,True,126
4608,Nissan,117685,105,diesel,silver,suv,False,False,False,False,False,False,False,84
4609,Nissan,290306,105,diesel,white,suv,True,True,False,False,True,False,True,118
4610,Nissan,117589,85,diesel,grey,suv,False,True,False,False,False,False,True,115
4611,BMW,192124,130,diesel,black,suv,True,False,False,True,True,True,True,106
4612,Nissan,104005,135,diesel,black,suv,True,True,False,True,True,False,True,137
4613,BMW,147434,135,diesel,silver,suv,False,True,True,True,True,False,True,129
4614,Mitsubishi,24912,230,diesel,white,suv,True,True,True,True,False,False,True,236
4615,Nissan,96774,120,diesel,blue,suv,False,False,False,False,False,False,True,109
4616,BMW,99123,190,diesel,blue,suv,True,True,False,True,True,True,True,193
4617,BMW,165768,135,diesel,blue,suv,True,True,False,True,True,True,True,141
4618,Subaru,295953,225,diesel,black,suv,True,True,True,True,True,False,True,148
4619,Nissan,98664,100,diesel,black,suv,False,True,False,False,False,False,True,89
4620,BMW,110352,100,diesel,brown,suv,True,True,False,False,False,False,True,117
4621,Subaru,10955,190,diesel,black,suv,True,True,True,True,False,True,True,247
4622,Subaru,81124,225,petrol,black,suv,True,True,False,True,True,False,True,184
4623,BMW,117624,120,diesel,grey,suv,True,True,True,True,True,True,True,146
4624,Mitsubishi,222177,155,diesel,blue,suv,True,True,False,True,False,False,True,74
4625,BMW,141923,135,diesel,black,suv,True,True,True,True,True,False,True,130
4626,BMW,180502,120,diesel,silver,suv,True,True,True,True,False,False,True,124
4627,BMW,120459,135,diesel,grey,suv,False,True,False,True,True,False,True,136
4628,Nissan,139118,120,diesel,brown,suv,False,False,False,False,False,False,True,111
4629,Mitsubishi,239645,173,diesel,grey,suv,False,False,False,True,True,False,True,104
4630,Mitsubishi,79657,225,diesel,black,suv,True,True,True,True,True,False,True,172
4631,Mitsubishi,93095,280,diesel,white,suv,True,True,True,False,True,False,True,211
4632,BMW,91402,190,diesel,black,suv,False,False,False,False,False,False,False,160
4633,Mitsubishi,217045,160,diesel,silver,suv,False,True,False,True,True,False,True,68
4634,BMW,251368,210,diesel,black,suv,True,True,True,False,True,True,True,104
4635,Mitsubishi,125266,190,diesel,black,suv,False,True,False,True,True,False,True,186
4636,Nissan,138338,105,diesel,white,suv,False,False,False,True,False,False,True,120
4637,BMW,64425,100,diesel,red,suv,False,False,False,False,False,False,True,120
4638,Mitsubishi,51698,190,diesel,grey,suv,True,True,True,True,True,False,True,192
4639,Nissan,104124,105,diesel,black,suv,False,False,False,False,False,False,False,125
4640,Nissan,132592,120,diesel,white,suv,False,True,False,False,True,True,True,127
4641,Subaru,39628,180,diesel,black,suv,True,True,False,True,True,False,True,209
4642,BMW,82927,140,diesel,blue,suv,True,True,False,True,True,True,True,160
4643,Subaru,296257,225,diesel,black,suv,True,True,True,True,True,False,True,148
4644,SEAT,54270,140,diesel,blue,suv,True,False,False,True,True,False,True,186
4645,Toyota,160498,155,diesel,blue,suv,True,True,True,True,True,True,True,127
4646,SEAT,71037,140,diesel,blue,suv,True,True,False,False,True,False,True,154
4647,Nissan,155300,120,diesel,grey,suv,False,True,True,False,False,False,True,114
4648,SEAT,53055,140,diesel,black,suv,True,True,False,False,True,False,True,154
4649,BMW,197123,135,diesel,black,suv,False,True,False,False,True,False,True,120
4650,Nissan,74843,100,diesel,black,suv,True,True,False,False,False,False,True,114
4651,Subaru,143753,225,diesel,black,suv,True,True,True,True,True,True,True,170
4652,BMW,168132,120,diesel,grey,suv,True,True,False,True,False,True,True,117
4653,BMW,130245,135,diesel,brown,suv,False,True,False,True,False,False,True,140
4654,BMW,225661,120,diesel,green,suv,True,True,False,True,False,False,True,95
4655,Nissan,95394,105,diesel,grey,suv,True,True,False,True,True,False,True,139
4656,SEAT,68538,190,diesel,black,suv,True,True,False,False,True,True,True,181
4657,SEAT,44549,190,diesel,grey,suv,True,True,True,True,True,False,True,186
4658,Nissan,169294,135,diesel,white,suv,True,True,False,False,True,False,True,122
4659,BMW,205803,135,diesel,black,suv,False,True,False,False,True,False,True,149
4660,Mitsubishi,109232,160,diesel,black,suv,True,True,False,False,True,False,True,180
4661,Mitsubishi,143183,190,diesel,black,suv,True,True,True,True,True,True,True,200
4662,Mitsubishi,84233,160,diesel,grey,suv,True,True,False,False,True,False,True,186
4663,BMW,111510,100,diesel,grey,suv,True,True,False,False,True,True,True,122
4664,Nissan,172038,105,diesel,black,suv,False,True,False,True,True,False,True,115
4665,Mitsubishi,66783,190,diesel,white,suv,True,True,False,True,False,True,True,215
4666,Mitsubishi,58960,190,diesel,blue,suv,True,True,True,True,True,True,False,213
4667,Nissan,48583,120,diesel,grey,suv,False,True,False,False,True,False,True,121
4668,Mitsubishi,274285,155,diesel,grey,suv,True,True,False,True,False,True,True,114
4669,Nissan,33045,105,diesel,black,suv,True,True,True,True,True,False,True,149
4670,Nissan,143730,135,diesel,blue,suv,True,True,True,True,True,False,True,132
4671,Mitsubishi,80307,280,diesel,black,suv,True,True,True,True,False,True,True,225
4672,Mitsubishi,100998,190,diesel,brown,suv,True,True,True,True,True,False,True,189
4673,Subaru,171162,210,diesel,green,suv,True,True,True,True,True,False,True,143
4674,Mitsubishi,175720,210,diesel,grey,suv,True,True,False,True,True,False,True,128
4675,BMW,143253,135,diesel,black,suv,False,True,False,True,False,False,True,135
4676,Mitsubishi,103536,190,diesel,black,suv,True,True,True,True,True,True,True,189
4677,BMW,86267,140,diesel,silver,suv,True,True,False,False,False,False,True,152
4678,Nissan,121217,120,diesel,black,suv,False,True,False,False,False,True,True,124
4679,BMW,166214,135,diesel,blue,suv,True,True,False,True,True,False,True,144
4680,BMW,179458,135,diesel,white,suv,False,False,False,False,False,False,True,113
4681,BMW,131760,135,diesel,white,suv,True,True,False,False,False,False,True,131
4682,Mitsubishi,166268,280,diesel,blue,suv,True,True,True,True,False,True,True,207
4683,BMW,146363,120,diesel,black,suv,True,True,True,True,False,True,True,125
4684,SEAT,103222,140,diesel,grey,suv,True,True,False,False,True,False,True,378
4685,Nissan,115507,100,diesel,black,suv,True,True,False,False,False,False,True,106
4686,Mitsubishi,109032,173,diesel,black,suv,True,True,False,True,True,False,True,136
4687,Nissan,165301,160,diesel,black,suv,False,True,False,True,False,False,True,123
4688,Mitsubishi,104817,190,diesel,black,suv,True,True,False,False,False,False,True,180
4689,BMW,55748,190,diesel,blue,suv,True,True,False,False,True,False,True,97
4690,Mitsubishi,65048,190,diesel,blue,suv,True,True,False,True,True,False,True,190
4691,Mitsubishi,91561,155,diesel,grey,suv,True,True,False,True,False,False,True,154
4692,BMW,174585,190,diesel,grey,suv,True,True,False,False,True,False,True,124
4693,BMW,131543,135,diesel,black,suv,False,True,False,True,True,False,True,133
4694,BMW,75490,140,diesel,black,suv,True,True,False,True,True,False,True,164
4695,Nissan,101764,105,diesel,blue,suv,False,True,False,False,True,False,True,122
4696,Nissan,148245,120,diesel,grey,suv,False,False,False,False,False,False,True,97
4697,Nissan,183972,105,diesel,white,suv,False,True,False,False,False,False,True,122
4698,BMW,136482,120,diesel,black,suv,True,True,False,True,False,False,True,133
4699,BMW,105170,120,diesel,grey,suv,True,True,True,True,True,False,True,144
4700,Mitsubishi,148480,155,diesel,silver,suv,True,True,True,True,True,False,True,189
4701,Mitsubishi,14503,160,diesel,grey,suv,True,True,True,False,False,False,True,208
4702,Mitsubishi,119854,190,diesel,black,suv,True,True,True,True,True,False,True,187
4703,SEAT,104396,190,diesel,black,suv,True,True,True,True,True,False,True,173
4704,Mitsubishi,220242,135,diesel,black,suv,False,False,False,True,False,False,True,60
4705,BMW,106088,135,diesel,black,suv,True,True,True,False,False,False,True,127
4706,BMW,119767,150,diesel,grey,suv,True,False,False,False,False,False,True,79
4707,BMW,92521,135,diesel,white,suv,False,False,False,False,False,False,False,141
4708,Mitsubishi,86134,190,diesel,blue,suv,True,True,False,True,True,False,True,193
4709,BMW,123605,135,diesel,black,suv,False,True,False,True,True,False,True,142
4710,BMW,105298,135,diesel,grey,suv,False,False,False,False,False,False,False,148
4711,BMW,117393,190,diesel,black,suv,True,True,False,False,False,False,True,109
4712,Mitsubishi,95139,190,diesel,grey,suv,True,True,False,True,True,True,True,198
4713,Nissan,165882,105,diesel,white,suv,False,False,False,False,False,False,False,60
4714,BMW,49392,140,diesel,black,suv,True,True,True,False,True,True,True,166
4715,SEAT,61249,140,diesel,silver,suv,True,True,False,True,True,False,True,173
4716,Mitsubishi,99923,230,diesel,brown,suv,False,True,False,False,True,True,True,208
4717,Nissan,161588,105,diesel,silver,suv,False,False,False,True,False,False,True,106
4718,Mitsubishi,80653,160,diesel,grey,suv,True,True,False,True,True,False,True,189
4719,BMW,244355,110,diesel,black,suv,True,True,True,True,True,True,True,81
4720,BMW,169735,135,diesel,black,suv,True,True,True,True,True,True,True,148
4721,Mitsubishi,124274,190,diesel,grey,suv,True,True,True,True,False,True,True,185
4722,Subaru,64534,225,diesel,white,suv,True,True,True,True,False,False,True,200
4723,SEAT,148097,190,diesel,black,suv,False,True,False,True,True,False,True,173
4724,Mitsubishi,364547,261,petrol,black,suv,True,True,True,False,True,False,True,106
4725,BMW,196627,110,diesel,green,suv,True,False,False,True,False,False,True,79
4726,Subaru,97469,280,diesel,black,suv,True,True,True,True,True,False,True,200
4727,Mitsubishi,273655,155,diesel,grey,suv,True,True,False,True,False,True,True,117
4728,Mitsubishi,119639,230,diesel,white,suv,True,True,True,True,False,True,True,215
4729,BMW,177515,100,diesel,brown,suv,False,True,False,False,False,False,True,120
4730,BMW,155828,120,diesel,silver,suv,True,False,False,True,False,True,True,126
4731,Toyota,4530,230,diesel,silver,suv,True,True,False,True,False,False,False,270
4732,Nissan,55920,105,diesel,brown,suv,True,True,True,False,True,False,True,124
4733,Subaru,116784,180,diesel,grey,suv,True,True,True,True,True,True,True,163
4734,BMW,145188,190,diesel,blue,suv,True,True,True,True,True,True,True,158
4735,Mitsubishi,96715,160,diesel,brown,suv,True,True,False,True,True,False,True,188
4736,Mitsubishi,113131,230,diesel,blue,suv,True,True,False,True,False,True,True,203
4737,Nissan,32347,130,diesel,blue,suv,False,True,True,False,False,False,True,116
4738,BMW,147530,135,diesel,blue,suv,True,True,False,True,True,False,True,132
4739,Mitsubishi,96213,173,diesel,blue,suv,True,True,True,True,True,True,True,132
4740,Mitsubishi,195769,173,diesel,black,suv,True,True,False,False,True,False,True,117
4741,BMW,113966,120,diesel,grey,suv,True,True,True,True,False,False,True,129
4742,Nissan,118560,105,diesel,white,suv,False,True,False,False,True,False,True,123
4743,Subaru,52777,230,diesel,grey,suv,True,True,False,True,False,False,True,246
4744,BMW,75515,135,diesel,grey,suv,False,True,False,True,True,False,True,133
4745,BMW,196177,120,diesel,black,suv,False,True,False,True,True,False,True,124
